id,tide,year
817,102.0,2012
817,111.0,2013
817,122.0,2014
817,121.0,2015
819,0.0,1985
819,-13.0,1986
819,-25.0,1987
819,-31.0,1988
819,-39.0,1989
819,-48.0,1990
819,-44.0,1991
819,-45.0,1992
819,-42.0,1993
819,-31.0,1994
819,-37.0,1995
819,-44.0,1996
819,-38.0,1997
819,-46.0,1998
819,-58.0,1999
819,-52.0,2000
819,-42.0,2001
819,-29.0,2002
819,-6.0,2003
819,-5.0,2004
819,9.0,2005
819,9.0,2006
819,1.0,2007
819,-12.0,2008
819,-2.0,2009
819,-20.0,2010
819,-24.0,2011
819,-16.0,2012
819,1.0,2013
819,16.0,2014
820,0.0,1985
820,0.0,1986
820,3.0,1987
820,-1.0,1988
820,8.0,1989
820,2.0,1990
820,2.0,1991
820,13.0,1992
820,14.0,1993
820,-2.0,1994
820,11.0,1995
820,15.0,1996
820,41.0,1997
820,56.0,1998
820,84.0,1999
820,92.0,2000
820,87.0,2001
820,49.0,2002
820,59.0,2003
820,66.0,2004
820,64.0,2005
820,55.0,2006
820,67.0,2007
820,55.0,2008
820,44.0,2009
820,43.0,2010
820,45.0,2011
820,40.0,2012
820,49.0,2013
820,54.0,2014
820,56.0,2015
822,0.0,1985
822,-16.0,1986
822,-12.0,1987
822,-11.0,1988
822,-19.0,1989
822,-11.0,1990
822,5.0,1991
822,8.0,1992
822,-2.0,1993
822,-10.0,1994
822,-17.0,1995
822,-22.0,1996
822,-30.0,1997
822,-23.0,1998
822,-10.0,1999
822,-2.0,2000
822,10.0,2001
822,21.0,2002
822,25.0,2003
822,19.0,2004
822,21.0,2005
822,14.0,2006
822,18.0,2007
822,22.0,2008
822,29.0,2009
822,38.0,2010
822,57.0,2011
822,65.0,2012
822,78.0,2013
822,81.0,2014
822,82.0,2015
823,0.0,1985
823,-39.0,1986
823,-46.0,1987
823,-33.0,1988
823,-40.0,1989
823,-51.0,1990
823,-40.0,1991
823,-26.0,1992
823,-33.0,1993
823,-28.0,1994
823,-8.0,1995
823,3.0,1996
823,5.0,1997
823,-4.0,1998
823,-7.0,1999
823,-24.0,2000
823,-35.0,2001
823,-43.0,2002
823,-24.0,2003
823,-8.0,2004
823,5.0,2005
823,19.0,2006
823,26.0,2007
823,21.0,2008
823,4.0,2009
823,1.0,2010
823,-10.0,2011
823,-13.0,2012
823,-17.0,2013
823,-6.0,2014
823,-2.0,2015
824,0.0,1985
824,1.0,1986
824,10.0,1987
824,-4.0,1988
824,-29.0,1989
824,-39.0,1990
824,-38.0,1991
824,-43.0,1992
824,-38.0,1993
824,-21.0,1994
824,-1.0,1995
824,9.0,1996
824,29.0,1997
824,36.0,1998
824,43.0,1999
824,48.0,2000
824,44.0,2001
824,33.0,2002
824,38.0,2003
824,43.0,2004
824,46.0,2005
824,46.0,2006
824,50.0,2007
824,46.0,2008
824,46.0,2009
824,47.0,2010
824,60.0,2011
824,64.0,2012
824,78.0,2013
824,98.0,2014
824,111.0,2015
825,0.0,1985
825,-7.0,1986
825,-12.0,1987
825,-1.0,1988
825,13.0,1989
825,34.0,1990
825,55.0,1991
825,67.0,1992
825,58.0,1993
825,53.0,1994
825,50.0,1995
825,35.0,1996
825,31.0,1997
825,45.0,1998
825,56.0,1999
825,56.0,2000
825,64.0,2001
825,64.0,2002
825,61.0,2003
825,50.0,2004
825,54.0,2005
825,49.0,2006
825,48.0,2007
825,51.0,2008
825,58.0,2009
825,77.0,2010
825,97.0,2011
825,112.0,2012
825,126.0,2013
825,136.0,2014
825,129.0,2015
826,0.0,1985
826,3.0,1986
826,6.0,1987
826,9.0,1988
826,13.0,1989
826,10.0,1990
826,2.0,1991
826,3.0,1992
826,3.0,1993
826,-1.0,1994
826,0.0,1995
826,6.0,1996
826,6.0,1997
826,4.0,1998
826,13.0,1999
826,21.0,2000
826,22.0,2001
826,45.0,2002
826,43.0,2003
826,36.0,2004
826,41.0,2005
826,52.0,2006
826,52.0,2007
826,61.0,2008
826,76.0,2009
826,81.0,2010
826,86.0,2011
826,89.0,2012
826,92.0,2013
826,95.0,2014
826,95.0,2015
827,0.0,1985
827,17.0,1986
827,31.0,1987
827,34.0,1988
827,28.0,1989
827,33.0,1990
827,31.0,1991
827,30.0,1992
827,46.0,1993
827,63.0,1994
827,90.0,1995
827,103.0,1996
827,108.0,1997
827,65.0,1998
827,56.0,1999
827,16.0,2000
827,-25.0,2001
827,-62.0,2002
827,-74.0,2003
827,-56.0,2004
827,-23.0,2005
827,25.0,2006
827,74.0,2007
827,135.0,2008
827,129.0,2009
827,126.0,2010
827,124.0,2011
827,118.0,2012
827,104.0,2013
827,110.0,2014
827,97.0,2015
828,0.0,1985
828,19.0,1986
828,27.0,1987
828,20.0,1988
828,22.0,1989
828,36.0,1990
828,51.0,1991
828,66.0,1992
828,80.0,1993
828,90.0,1994
828,94.0,1995
828,79.0,1996
828,76.0,1997
828,89.0,1998
828,96.0,1999
828,90.0,2000
828,99.0,2001
828,114.0,2002
828,112.0,2003
828,116.0,2004
828,128.0,2005
828,124.0,2006
828,126.0,2007
828,133.0,2008
828,133.0,2009
828,134.0,2010
828,133.0,2011
829,0.0,1985
829,-8.0,1986
829,-6.0,1987
829,-32.0,1988
829,-49.0,1989
829,-39.0,1990
829,-43.0,1991
829,-35.0,1992
829,-25.0,1993
829,-15.0,1994
829,-14.0,1995
829,-13.0,1996
829,-15.0,1997
829,-10.0,1998
829,-14.0,1999
829,-17.0,2000
829,-16.0,2001
829,-29.0,2002
829,-30.0,2003
829,-24.0,2004
829,-11.0,2005
829,-2.0,2006
829,2.0,2007
829,-11.0,2008
829,-20.0,2009
829,-19.0,2010
829,-28.0,2011
829,-24.0,2012
829,-28.0,2013
829,-9.0,2014
829,-1.0,2015
830,0.0,1985
830,2.0,1986
830,-6.0,1987
830,-7.0,1988
830,2.0,1989
830,10.0,1990
830,-3.0,1991
830,-5.0,1992
830,-10.0,1993
830,-15.0,1994
830,-28.0,1995
830,-25.0,1996
830,-24.0,1997
830,-17.0,1998
830,-10.0,1999
830,-15.0,2000
830,-36.0,2001
830,-43.0,2002
830,-27.0,2003
830,-27.0,2004
830,-14.0,2005
830,23.0,2006
830,30.0,2007
830,23.0,2008
830,26.0,2009
830,23.0,2010
830,47.0,2011
830,39.0,2012
830,37.0,2013
830,40.0,2014
830,54.0,2015
832,0.0,1985
832,16.0,1986
832,12.0,1987
832,-23.0,1988
832,-29.0,1989
832,-33.0,1990
832,-44.0,1991
832,-45.0,1992
832,-21.0,1993
832,-26.0,1994
832,-27.0,1995
832,-35.0,1996
832,-34.0,1997
832,-25.0,1998
832,-14.0,1999
832,-19.0,2000
832,-17.0,2001
832,-24.0,2002
832,-51.0,2003
832,-68.0,2004
832,-61.0,2005
832,-44.0,2006
832,-31.0,2007
832,-27.0,2008
832,-18.0,2009
832,-17.0,2010
832,-24.0,2011
832,-29.0,2012
832,-23.0,2013
832,-22.0,2014
834,0.0,1985
834,-8.0,1986
834,5.0,1987
834,19.0,1988
834,25.0,1989
834,16.0,1990
834,22.0,1991
834,11.0,1992
834,-19.0,1993
834,-38.0,1994
834,-30.0,1995
834,-13.0,1996
834,-16.0,1997
834,2.0,1998
834,34.0,1999
834,53.0,2000
834,48.0,2001
834,53.0,2002
834,53.0,2003
834,28.0,2004
834,7.0,2005
834,-5.0,2006
834,6.0,2007
834,24.0,2008
834,33.0,2009
834,37.0,2010
834,74.0,2011
834,94.0,2012
834,102.0,2013
834,106.0,2014
834,103.0,2015
835,0.0,1985
835,21.0,1986
835,-8.0,1987
835,0.0,1988
835,18.0,1989
835,9.0,1990
835,-24.0,1991
835,-10.0,1992
835,-5.0,1993
835,-48.0,1994
835,-37.0,1995
835,-6.0,1996
835,-34.0,1997
835,-38.0,1998
835,5.0,1999
835,27.0,2000
835,40.0,2001
835,65.0,2002
835,88.0,2003
835,73.0,2004
835,50.0,2005
835,34.0,2006
835,39.0,2007
835,36.0,2008
835,66.0,2009
835,88.0,2010
835,119.0,2011
835,133.0,2012
835,128.0,2013
835,97.0,2014
835,64.0,2015
836,0.0,1985
836,3.0,1986
836,6.0,1987
836,7.0,1988
836,2.0,1989
836,1.0,1990
836,0.0,1991
836,7.0,1992
836,9.0,1993
836,14.0,1994
836,20.0,1995
836,20.0,1996
836,-3.0,1997
836,-3.0,1998
836,13.666666666666668,1999
836,30.333333333333336,2000
836,47.0,2001
836,40.0,2002
836,39.0,2003
836,42.0,2004
836,41.0,2005
836,46.0,2006
836,52.0,2007
836,55.0,2008
836,58.0,2009
836,66.0,2010
836,67.0,2011
836,69.0,2012
836,73.0,2013
836,74.0,2014
836,74.0,2015
837,0.0,1985
837,-3.0,1986
837,-3.0,1987
837,12.0,1988
837,30.0,1989
837,39.0,1990
837,38.0,1991
837,50.0,1992
837,37.0,1993
837,24.0,1994
837,13.0,1995
837,17.0,1996
837,7.0,1997
837,22.0,1998
837,33.0,1999
837,45.0,2000
837,61.0,2001
837,72.0,2002
837,67.0,2003
837,61.0,2004
837,55.0,2005
837,42.0,2006
837,44.0,2007
837,51.0,2008
837,56.0,2009
837,58.0,2010
837,67.0,2011
837,70.0,2012
837,83.0,2013
837,90.0,2014
837,96.0,2015
841,0.0,1985
841,-5.0,1986
841,-8.0,1987
841,-14.0,1988
841,-43.0,1989
841,-71.0,1990
841,-68.0,1991
841,-62.0,1992
841,-51.0,1993
841,-46.0,1994
841,-37.0,1995
841,-31.0,1996
841,-23.0,1997
841,-20.0,1998
841,-18.0,1999
841,-14.0,2000
841,-7.0,2001
841,-7.0,2002
841,2.0,2003
841,-3.0,2004
841,-10.0,2005
841,-17.0,2006
841,-23.0,2007
841,-27.0,2008
841,-17.0,2009
841,-10.0,2010
841,-10.0,2011
841,10.0,2012
841,22.0,2013
910,0.0,1985
910,4.0,1986
910,10.0,1987
910,3.0,1988
910,0.0,1989
910,-4.0,1990
910,-20.0,1991
910,-38.0,1992
910,-49.0,1993
910,-70.0,1994
910,-89.0,1995
910,-83.0,1996
910,-84.0,1997
910,-65.0,1998
910,-50.0,1999
910,-33.0,2000
910,-13.0,2001
910,-10.0,2002
910,-6.0,2003
910,-3.0,2004
910,7.0,2005
910,6.0,2006
910,26.0,2007
910,48.0,2008
910,74.0,2009
910,81.0,2010
910,101.0,2011
910,109.0,2012
910,115.0,2013
910,117.0,2014
910,114.0,2015
913,0.0,1985
913,10.0,1986
913,22.0,1987
913,31.0,1988
913,43.0,1989
913,54.0,1990
913,52.0,1991
913,47.0,1992
913,46.0,1993
913,44.0,1994
913,37.0,1995
913,51.0,1996
913,53.0,1997
913,59.0,1998
913,66.0,1999
913,65.0,2000
913,61.0,2001
913,57.0,2002
913,52.0,2003
913,41.0,2004
913,43.0,2005
913,38.0,2006
913,41.0,2007
913,36.0,2008
913,35.0,2009
913,30.0,2010
913,29.0,2011
913,42.0,2012
913,48.0,2013
913,53.0,2014
917,0.0,1985
917,-7.0,1986
917,8.0,1987
917,10.0,1988
917,36.0,1989
917,44.0,1990
917,74.0,1991
917,95.0,1992
917,99.0,1993
917,118.0,1994
917,134.0,1995
917,132.0,1996
917,109.0,1997
917,102.0,1998
917,72.0,1999
917,49.0,2000
917,61.0,2001
917,73.0,2002
917,117.0,2003
917,132.0,2004
917,159.0,2005
917,159.0,2006
917,180.0,2007
917,141.0,2008
917,143.0,2009
917,122.0,2010
917,108.0,2011
917,80.0,2012
917,79.0,2013
933,0.0,1985
933,-1.0,1986
933,0.0,1987
933,9.0,1988
933,18.0,1989
933,19.0,1990
933,15.0,1991
933,23.0,1992
933,19.0,1993
933,20.0,1994
933,23.0,1995
933,30.0,1996
933,36.0,1997
933,42.0,1998
933,52.0,1999
933,65.0,2000
933,80.0,2001
933,79.0,2002
933,86.0,2003
933,72.0,2004
933,60.0,2005
933,49.0,2006
933,44.0,2007
933,47.0,2008
933,56.0,2009
933,60.0,2010
933,62.0,2011
933,87.0,2012
933,91.0,2013
933,93.0,2014
933,95.0,2015
934,0.0,1985
934,-4.0,1986
934,-3.0,1987
934,-5.0,1988
934,6.0,1989
934,13.0,1990
934,25.0,1991
934,30.0,1992
934,30.0,1993
934,25.0,1994
934,14.0,1995
934,5.0,1996
934,1.0,1997
934,7.0,1998
934,8.0,1999
934,19.0,2000
934,31.0,2001
934,35.0,2002
934,32.0,2003
934,35.0,2004
934,35.0,2005
934,31.0,2006
934,34.0,2007
934,36.0,2008
934,38.0,2009
934,48.0,2010
934,53.0,2011
934,72.0,2012
934,81.0,2013
934,101.0,2014
934,106.0,2015
936,0.0,1985
936,-5.0,1986
936,-11.0,1987
936,-10.0,1988
936,-8.0,1989
936,10.0,1990
936,-4.0,1991
936,-12.0,1992
936,-23.0,1993
936,-29.0,1994
936,-34.0,1995
936,-33.0,1996
936,-25.0,1997
936,-20.0,1998
936,-21.0,1999
936,-31.0,2000
936,-4.0,2001
936,-0.16666666666666652,2002
936,3.666666666666667,2003
936,7.5,2004
936,11.333333333333334,2005
936,15.166666666666668,2006
936,19.0,2007
936,58.0,2008
936,53.0,2009
936,26.0,2010
936,39.0,2011
936,45.0,2012
936,32.0,2013
936,40.0,2014
936,52.0,2015
953,0.0,1985
953,51.0,1986
953,114.0,1987
953,131.0,1988
953,133.0,1989
953,155.0,1990
953,160.0,1991
953,161.0,1992
953,150.0,1993
953,153.0,1994
953,150.0,1995
953,141.0,1996
953,137.0,1997
953,151.0,1998
953,159.0,1999
953,164.0,2000
953,172.0,2001
953,178.0,2002
953,170.0,2003
953,159.0,2004
953,149.0,2005
953,148.0,2006
953,156.0,2007
953,156.0,2008
953,169.0,2009
953,195.0,2010
953,207.0,2011
953,212.0,2012
953,222.0,2013
953,220.0,2014
953,193.0,2015
954,0.0,1985
954,10.0,1986
954,23.0,1987
954,17.0,1988
954,22.0,1989
954,27.0,1990
954,29.0,1991
954,46.0,1992
954,55.0,1993
954,62.0,1994
954,54.0,1995
954,51.0,1996
954,40.0,1997
954,37.0,1998
954,31.0,1999
954,37.0,2000
954,39.0,2001
954,57.0,2002
954,79.0,2003
954,99.0,2004
954,116.0,2005
954,137.0,2006
954,136.0,2007
954,124.0,2008
954,117.0,2009
954,127.0,2010
954,128.0,2011
954,139.0,2012
954,154.0,2013
954,160.0,2014
954,156.0,2015
955,0.0,1985
955,9.0,1986
955,18.0,1987
955,24.0,1988
955,33.0,1989
955,37.0,1990
955,46.0,1991
955,53.0,1992
955,54.0,1993
955,52.0,1994
955,52.0,1995
955,43.0,1996
955,41.0,1997
955,50.0,1998
955,58.0,1999
955,65.0,2000
955,72.0,2001
955,77.0,2002
955,75.0,2003
955,72.0,2004
955,70.0,2005
955,72.0,2006
955,72.0,2007
955,71.0,2008
955,77.0,2009
955,88.0,2010
955,93.0,2011
955,101.0,2012
955,100.0,2013
955,102.0,2014
955,101.0,2015
956,0.0,1985
956,1.0,1986
956,-14.0,1987
956,-7.0,1988
956,5.0,1989
956,13.0,1990
956,27.0,1991
956,48.0,1992
956,48.0,1993
956,59.0,1994
956,61.0,1995
956,55.0,1996
956,75.0,1997
956,99.0,1998
956,96.0,1999
956,90.0,2000
956,98.0,2001
956,88.0,2002
956,77.0,2003
956,82.0,2004
956,78.0,2005
956,81.0,2006
956,87.0,2007
956,84.0,2008
956,86.0,2009
956,96.0,2010
956,96.0,2011
956,100.0,2012
956,110.0,2013
956,113.0,2014
956,116.0,2015
979,0.0,1985
979,4.0,1986
979,15.0,1987
979,28.0,1988
979,35.0,1989
979,43.0,1990
979,51.0,1991
979,52.0,1992
979,37.0,1993
979,34.0,1994
979,24.0,1995
979,17.0,1996
979,10.0,1997
979,9.0,1998
979,18.0,1999
979,43.0,2000
979,72.0,2001
979,77.0,2002
979,95.0,2003
979,99.0,2004
979,99.0,2005
979,92.0,2006
979,92.0,2007
979,94.0,2008
979,100.0,2009
979,106.0,2010
979,107.0,2011
979,122.0,2012
979,127.0,2013
979,142.0,2014
979,153.0,2015
982,0.0,1985
982,-18.0,1986
982,0.0,1987
982,18.0,1988
982,48.0,1989
982,62.0,1990
982,73.0,1991
982,66.0,1992
982,56.0,1993
982,46.0,1994
982,46.0,1995
982,51.0,1996
982,58.0,1997
982,58.0,1998
982,55.0,1999
982,58.0,2000
982,57.0,2001
982,56.0,2002
982,55.0,2003
982,53.0,2004
982,39.0,2005
982,41.0,2006
982,37.0,2007
982,40.0,2008
982,49.0,2009
982,60.0,2010
982,57.0,2011
982,63.0,2012
982,66.0,2013
982,73.0,2014
982,71.0,2015
984,0.0,1985
984,-5.0,1986
984,-5.0,1987
984,-32.0,1988
984,-49.0,1989
984,-39.0,1990
984,-51.0,1991
984,-50.0,1992
984,-48.0,1993
984,-41.0,1994
984,-34.0,1995
984,-27.0,1996
984,-18.0,1997
984,-8.0,1998
984,-7.0,1999
984,-17.0,2000
984,-21.0,2001
984,-46.0,2002
984,-50.0,2003
984,-50.0,2004
984,-36.0,2005
984,-28.0,2006
984,-20.0,2007
984,-29.0,2008
984,-34.0,2009
984,-29.0,2010
984,-29.0,2011
984,-24.0,2012
984,-34.0,2013
984,-21.0,2014
984,-25.0,2015
985,0.0,1985
985,17.0,1986
985,44.0,1987
985,52.0,1988
985,74.0,1989
985,91.0,1990
985,90.0,1991
985,63.0,1992
985,58.0,1993
985,62.0,1994
985,71.0,1995
985,97.0,1996
985,127.0,1997
985,138.0,1998
985,117.0,1999
985,103.0,2000
985,87.0,2001
985,78.0,2002
985,75.0,2003
985,96.0,2004
985,101.0,2005
985,122.0,2006
985,125.0,2007
985,111.0,2008
985,114.0,2009
985,130.0,2010
985,124.0,2011
985,118.0,2012
985,136.0,2013
985,139.0,2014
985,125.0,2015
996,0.0,1985
996,-8.0,1986
996,-9.0,1987
996,14.0,1988
996,29.0,1989
996,23.0,1990
996,25.0,1991
996,22.0,1992
996,5.0,1993
996,-29.0,1994
996,-47.0,1995
996,-48.0,1996
996,-51.0,1997
996,-28.0,1998
996,-3.0,1999
996,17.0,2000
996,30.0,2001
996,50.0,2002
996,53.0,2003
996,43.0,2004
996,34.0,2005
996,12.0,2006
996,-7.0,2007
996,-21.0,2008
996,-26.0,2009
996,-36.0,2010
996,-30.0,2011
996,-20.0,2012
996,-11.0,2013
996,-2.0,2014
996,10.0,2015
997,0.0,1985
997,0.0,1986
997,4.0,1987
997,3.0,1988
997,6.0,1989
997,4.0,1990
997,5.0,1991
997,6.0,1992
997,-1.0,1993
997,-18.0,1994
997,-18.0,1995
997,-25.0,1996
997,-32.0,1997
997,-25.0,1998
997,-10.0,1999
997,-16.0,2000
997,-11.0,2001
997,-4.0,2002
997,0.0,2003
997,0.0,2004
997,7.0,2005
997,26.0,2006
997,42.0,2007
997,40.0,2008
997,45.0,2009
997,52.0,2010
997,35.0,2011
997,26.0,2012
997,25.0,2013
997,28.0,2014
997,34.0,2015
999,0.0,1985
999,-17.0,1986
999,-17.0,1987
999,-36.0,1988
999,-66.0,1989
999,-67.0,1990
999,-67.0,1991
999,-67.0,1992
999,-61.0,1993
999,-49.0,1994
999,-43.0,1995
999,-26.0,1996
999,-9.0,1997
999,3.0,1998
999,11.0,1999
999,10.0,2000
999,-9.0,2001
999,-30.0,2002
999,-55.0,2003
999,-57.0,2004
999,-54.0,2005
999,-41.0,2006
999,-40.0,2007
999,-21.0,2008
999,5.0,2009
999,18.0,2010
999,25.0,2011
999,33.0,2012
999,26.0,2013
999,8.0,2014
999,-14.0,2015
1001,0.0,1985
1001,6.0,1986
1001,1.0,1987
1001,-20.0,1988
1001,-27.0,1989
1001,-35.0,1990
1001,-31.0,1991
1001,-26.0,1992
1001,-9.0,1993
1001,8.0,1994
1001,12.0,1995
1001,6.0,1996
1001,4.0,1997
1001,13.0,1998
1001,1.0,1999
1001,0.0,2000
1001,12.0,2001
1001,12.0,2002
1001,14.0,2003
1001,20.0,2004
1001,28.0,2005
1001,26.0,2006
1001,34.0,2007
1001,32.0,2008
1001,30.0,2009
1001,36.0,2010
1001,35.0,2011
1001,44.0,2012
1001,44.0,2013
1001,61.0,2014
1001,74.0,2015
1003,0.0,1985
1003,-22.0,1986
1003,-23.0,1987
1003,-54.0,1988
1003,-22.0,1989
1003,-14.0,1990
1003,-11.0,1991
1003,26.0,1992
1003,57.0,1993
1003,39.0,1994
1003,39.0,1995
1003,10.0,1996
1003,-36.0,1997
1003,-73.0,1998
1003,-100.0,1999
1003,-142.0,2000
1003,-165.0,2001
1003,-190.0,2002
1003,-200.0,2003
1003,-220.0,2004
1003,-225.0,2005
1003,-221.0,2006
1003,-207.0,2007
1003,-215.0,2008
1003,-204.0,2009
1003,-192.0,2010
1003,-196.0,2011
1003,-196.0,2012
1003,-186.0,2013
1026,0.0,1985
1026,-9.0,1986
1026,-7.0,1987
1026,-19.0,1988
1026,-18.0,1989
1026,-7.0,1990
1026,-7.0,1991
1026,-15.0,1992
1026,-21.0,1993
1026,-25.0,1994
1026,-40.0,1995
1026,-55.0,1996
1026,-72.0,1997
1026,-68.0,1998
1026,-64.0,1999
1026,-59.0,2000
1026,-46.0,2001
1026,-41.0,2002
1026,-42.0,2003
1026,-32.0,2004
1026,-41.0,2005
1026,-59.0,2006
1026,-62.0,2007
1026,-69.0,2008
1026,-92.0,2009
1026,-91.0,2010
1026,-81.0,2011
1026,-78.0,2012
1026,-76.0,2013
1026,-83.0,2014
1026,-84.0,2015
1027,0.0,1985
1027,-7.0,1986
1027,0.0,1987
1027,-4.0,1988
1027,-2.0,1989
1027,4.0,1990
1027,5.0,1991
1027,1.0,1992
1027,4.0,1993
1027,7.0,1994
1027,8.0,1995
1027,3.0,1996
1027,2.0,1997
1027,-3.0,1998
1027,-1.0,1999
1027,-1.0,2000
1027,-1.0,2001
1027,3.0,2002
1027,5.0,2003
1027,12.0,2004
1027,14.0,2005
1027,17.0,2006
1027,15.0,2007
1027,15.0,2008
1027,8.0,2009
1027,12.0,2010
1027,15.0,2011
1027,16.0,2012
1027,27.0,2013
1027,25.0,2014
1027,18.0,2015
1028,0.0,1985
1028,-4.0,1986
1028,11.0,1987
1028,13.0,1988
1028,33.0,1989
1028,37.0,1990
1028,42.0,1991
1028,44.0,1992
1028,52.0,1993
1028,57.0,1994
1028,70.0,1995
1028,69.0,1996
1028,75.0,1997
1028,90.0,1998
1028,101.0,1999
1028,107.0,2000
1028,121.0,2001
1028,130.0,2002
1028,134.0,2003
1028,134.0,2004
1028,136.0,2005
1028,143.0,2006
1028,137.0,2007
1028,129.0,2008
1028,126.0,2009
1028,141.0,2010
1028,145.0,2011
1028,162.0,2012
1028,172.0,2013
1028,181.0,2014
1028,181.0,2015
1032,0.0,1985
1032,0.0,1986
1032,-14.0,1987
1032,-47.0,1988
1032,-47.0,1989
1032,-51.0,1990
1032,-66.0,1991
1032,-70.0,1992
1032,-47.0,1993
1032,-29.0,1994
1032,-9.0,1995
1032,0.0,1996
1032,0.0,1997
1032,-22.0,1998
1032,-52.0,1999
1032,-81.0,2000
1032,-96.0,2001
1032,-92.0,2002
1032,-84.0,2003
1032,-89.0,2004
1032,-90.0,2005
1032,-86.0,2006
1032,-90.0,2007
1032,-95.0,2008
1032,-69.0,2009
1032,-48.0,2010
1032,-32.0,2011
1032,-20.0,2012
1032,4.0,2013
1036,0.0,1985
1036,-15.0,1986
1036,-37.0,1987
1036,-29.0,1988
1036,-8.0,1989
1036,26.0,1990
1036,17.0,1991
1036,25.0,1992
1036,4.0,1993
1036,2.0,1994
1036,-20.0,1995
1036,-26.0,1996
1036,-30.0,1997
1036,-14.0,1998
1036,-6.0,1999
1036,1.0,2000
1036,37.0,2001
1036,60.0,2002
1036,62.0,2003
1036,63.0,2004
1036,56.0,2005
1036,59.0,2006
1036,61.0,2007
1036,66.0,2008
1036,54.0,2009
1036,42.0,2010
1037,0.0,1985
1037,-10.0,1986
1037,-13.0,1987
1037,-14.0,1988
1037,4.0,1989
1037,20.0,1990
1037,20.0,1991
1037,21.0,1992
1037,5.0,1993
1037,6.0,1994
1037,-1.0,1995
1037,-15.0,1996
1037,-14.0,1997
1037,0.0,1998
1037,1.0,1999
1037,1.0,2000
1037,31.0,2001
1037,41.0,2002
1037,36.0,2003
1037,39.0,2004
1037,42.0,2005
1037,44.0,2006
1037,57.0,2007
1037,67.0,2008
1037,63.0,2009
1037,58.0,2010
1060,0.0,1985
1060,4.0,1986
1060,56.0,1987
1060,50.0,1988
1060,55.0,1989
1060,78.0,1990
1060,55.0,1991
1060,12.0,1992
1060,1.0,1993
1060,10.0,1994
1060,-24.0,1995
1060,-24.0,1996
1060,-64.0,1997
1060,-83.0,1998
1060,-112.0,1999
1060,-85.0,2000
1060,16.0,2001
1060,180.0,2002
1060,323.0,2003
1060,476.0,2004
1060,555.0,2005
1060,543.0,2006
1060,496.0,2007
1060,448.0,2008
1060,370.0,2009
1060,364.0,2010
1060,399.0,2011
1060,411.0,2012
1060,406.0,2013
1060,412.0,2014
1060,372.0,2015
1062,0.0,1985
1062,-12.0,1986
1062,-9.0,1987
1062,-9.0,1988
1062,3.0,1989
1062,9.0,1990
1062,11.0,1991
1062,16.0,1992
1062,18.0,1993
1062,18.0,1994
1062,15.0,1995
1062,3.0,1996
1062,-7.0,1997
1062,-3.0,1998
1062,-3.0,1999
1062,0.0,2000
1062,15.0,2001
1062,30.0,2002
1062,44.0,2003
1062,51.0,2004
1062,52.0,2005
1062,55.0,2006
1062,48.0,2007
1062,32.0,2008
1062,23.0,2009
1062,32.0,2010
1062,33.0,2011
1062,43.0,2012
1062,47.0,2013
1062,51.0,2014
1062,47.0,2015
1065,0.0,1985
1065,2.0,1986
1065,-8.0,1987
1065,-15.0,1988
1065,-13.0,1989
1065,-15.0,1990
1065,-9.0,1991
1065,32.0,1992
1065,27.0,1993
1065,23.0,1994
1065,13.0,1995
1065,18.0,1996
1065,-16.0,1997
1065,-2.0,1998
1065,14.0,1999
1065,42.0,2000
1065,49.0,2001
1065,58.0,2002
1065,73.0,2003
1065,64.0,2004
1065,50.0,2005
1065,35.0,2006
1065,30.0,2007
1065,22.0,2008
1065,28.0,2009
1065,27.0,2010
1065,33.0,2011
1065,43.0,2012
1065,55.0,2013
1065,68.0,2014
1065,87.0,2015
1066,0.0,1985
1066,-4.0,1986
1066,2.0,1987
1066,-2.0,1988
1066,6.0,1989
1066,11.0,1990
1066,19.0,1991
1066,24.0,1992
1066,27.0,1993
1066,32.0,1994
1066,33.0,1995
1066,33.0,1996
1066,37.0,1997
1066,50.0,1998
1066,55.0,1999
1066,67.0,2000
1066,82.0,2001
1066,95.0,2002
1066,103.0,2003
1066,120.0,2004
1066,119.0,2005
1066,128.0,2006
1066,133.0,2007
1066,139.0,2008
1066,140.0,2009
1066,154.0,2010
1066,151.0,2011
1066,156.0,2012
1066,154.0,2013
1066,150.0,2014
1066,150.0,2015
1067,0.0,1985
1067,-2.0,1986
1067,20.0,1987
1067,27.0,1988
1067,9.0,1989
1067,16.0,1990
1067,20.0,1991
1067,18.0,1992
1067,18.0,1993
1067,30.0,1994
1067,35.0,1995
1067,19.0,1996
1067,10.0,1997
1067,3.0,1998
1067,-6.0,1999
1067,-17.0,2000
1067,-4.0,2001
1067,-16.0,2002
1067,-16.0,2003
1067,-16.0,2004
1067,-9.0,2005
1067,-18.0,2006
1067,-23.0,2007
1067,-35.0,2008
1067,-47.0,2009
1067,-51.0,2010
1067,-49.0,2011
1067,-49.0,2012
1067,-65.0,2013
1067,-50.0,2014
1067,-46.0,2015
1068,0.0,1985
1068,10.0,1986
1068,21.0,1987
1068,3.0,1988
1068,-9.0,1989
1068,-14.0,1990
1068,-11.0,1991
1068,-9.0,1992
1068,5.0,1993
1068,12.0,1994
1068,21.0,1995
1068,31.0,1996
1068,37.0,1997
1068,48.0,1998
1068,56.0,1999
1068,58.0,2000
1068,50.0,2001
1068,42.0,2002
1068,31.0,2003
